ID;Id Delegacia (RDO);Número BO (RDO);Ano BO (RDO);Data do Acidente;Dia do Acidente;Mês do Acidente;Ano do Acidente;Ano/Mês do Acidente;Dia da semana;Hora do Acidente;Turno;Município;Região Administrativa;Logradouro;Numeral / KM;Jurisdição;Administração;Conservação;Tipo do Local do Acidente;Lat (GEO);Long (GEO);Iluminação da via (SIOPM);Superfície da Via (SIOPM);Tipo de pista (SIOPM);Outro Veículo Envolvido;Tipo de via;Condições Climáticas (SIOPM);Sentido da Via (SIOPM);Limite da velocidade da via (SIOPM);Quantidade de vítimas;Tempo entre o Acidente e as Mortes
3078833;100919;3051;2022;2022/04/02;2;ABRIL;2022;2022.04;SÁBADO;17:20:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 291;4,5;ESTADUAL;DER;DR08 - Ribeirão Preto;PUBLICO;-21,214679487463908;-47,91676895626118;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078406;100919;2846;2022;2022/03/28;28;MARÇO;2022;2022.03;SEGUNDA;04:20:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;RUA RAFAEL DEFINA;59,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,122498188019264;-47,7979422490738;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078403;100919;2840;2022;2022/03/27;27;MARÇO;2022;2022.03;DOMINGO;21:00:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA PRIMEIRO DE MAIO;32,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,178341404605344;-47,82244298086824;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078335;100919;2684;2022;2022/03/23;23;MARÇO;2022;2022.03;QUARTA;07:55:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;335,7;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,102677844203505;-47,80310055227428;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078248;100919;2471;2022;2022/03/17;17;MARÇO;2022;2022.03;QUINTA;12:20:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 255;17,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,337427326753975;-47,83503953381685;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078198;100919;2341;2022;2022/03/13;13;MARÇO;2022;2022.03;DOMINGO;23:22:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA PATRIARCA;1795,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1944852569999;-47,8488568239999;NOITE (VIA ILUMINADA);MOLHADA;SIMPLES;NÃO HÁ;Vias Municipais;BOM;INTERNO;Entre 40 e 49km/h;1;Até 30 dias
3078097;100919;2091;2022;2022/03/06;6;MARÇO;2022;2022.03;DOMINGO;19:25:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 334;319,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,1110840589999;-47,779839594;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078076;100919;2060;2022;2022/03/05;5;MARÇO;2022;2022.03;SÁBADO;18:28:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA DA SAUDADE;456,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1673939351916;-47,8059089483227;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078175;100919;1851;2022;2022/02/28;28;FEVEREIRO;2022;2022.02;SEGUNDA;08:15:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;RUA PORTO SEGURO;2037,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,135467642;-47,8074392249999;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077945;100919;1686;2022;2022/02/23;23;FEVEREIRO;2022;2022.02;QUARTA;05:00:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA JERONIMO GONCALVES;873,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,176732530554393;-47,815084400585974;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077946;100919;1697;2022;2022/02/23;23;FEVEREIRO;2022;2022.02;QUARTA;20:44:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA DOS ANDRADAS;1969,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,19780165708653;-47,831309110830134;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078128;100919;1582;2022;2022/02/19;19;FEVEREIRO;2022;2022.02;SÁBADO;15:12:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA MARECHAL COSTA E SILVA;4471,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1321670697163;-47,79488965760526;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;ONIBUS;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077860;100919;1472;2022;2022/02/15;15;FEVEREIRO;2022;2022.02;TERÇA;18:34:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;RUA SAO FRANCISCO;927,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,144992956;-47,8187232189999;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077939;100919;1445;2022;2022/02/12;12;FEVEREIRO;2022;2022.02;SÁBADO;13:00:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA DOM PEDRO I;1927,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1492409051741;-47,82797469870809;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077700;100919;1033;2022;2022/02/02;2;FEVEREIRO;2022;2022.02;QUARTA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077605;100919;724;2022;2022/01/23;23;JANEIRO;2022;2022.01;DOMINGO;21:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;332,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,116797197396693;-47,82723483187981;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077685;100919;684;2022;2022/01/22;22;JANEIRO;2022;2022.01;SÁBADO;20:00:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;316,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,131667074488274;-47,76673396857362;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078134;100919;688;2022;2022/01/22;22;JANEIRO;2022;2022.01;SÁBADO;21:00:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA BARAO DO BANANAL;350,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,1825252;-47,7735433;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Mais de 30 dias
3077594;100919;661;2022;2022/01/21;21;JANEIRO;2022;2022.01;SEXTA;17:47:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;RUA PARAISO;726,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,172090768;-47,8254562979999;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077564;100919;529;2022;2022/01/16;16;JANEIRO;2022;2022.01;DOMINGO;14:45:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;317,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,120268078159178;-47,774921446980386;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;2;Até 30 dias
3077560;100919;502;2022;2022/01/15;15;JANEIRO;2022;2022.01;SÁBADO;06:54:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077458;100919;325;2022;2022/01/12;12;JANEIRO;2022;2022.01;QUARTA;23:17:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;307,59;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,14799217;-47,7585724579999;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077414;30117;52;2022;2022/01/08;8;JANEIRO;2022;2022.01;SÁBADO;15:20:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077418;100919;224;2022;2022/01/08;8;JANEIRO;2022;2022.01;SÁBADO;17:36:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA PRESIDENTE-KENEDY;2500,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,198457;-47,7652797;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Vias Municipais;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080442;100919;7628;2022;2021/10/13;13;OUTUBRO;2021;2021.10;QUARTA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Mais de 30 dias
3077367;100919;87;2022;2021/09/18;18;SETEMBRO;2021;2021.09;SÁBADO;21:41:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;AVENIDA JOSE GOMES DA SILVA;1440,0;MUNICIPAL;PREFEITURA;PREFEITURA;PUBLICO;-21,192825822;-47,761754217;NOITE (VIA ILUMINADA);SECA;DUPLA;NÃO HÁ;Vias Municipais;BOM;INTERNO;Entre 40 e 49km/h;1;Até 30 dias
3082246;100919;1003503787;2022;2022/11/27;27;NOVEMBRO;2022;2022.11;DOMINGO;20:50:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;317,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,124066001339198;-47,77218986288485;NOITE (VIA ILUMINADA);SECA;DUPLA;NÃO HÁ;Rodovias;BOM;NORTE;Entre 90 e 100km/h;1;Até 30 dias
3081880;100919;10419;2022;2022/11/03;3;NOVEMBRO;2022;2022.11;QUINTA;19:33:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;315,7;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,133978845515912;-47,7651424794705;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3081279;100919;9075;2022;2022/09/26;26;SETEMBRO;2022;2022.09;SEGUNDA;12:19:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SPA 318/330;1,175;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,120886994363868;-47,78644471070402;LUZ SOLAR;SECA;DUPLA;NÃO HÁ;Rodovias;BOM;INTERNO;Entre 40 e 49km/h;1;Até 30 dias
3080783;100919;8315;2022;2022/09/05;5;SETEMBRO;2022;2022.09;SEGUNDA;21:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;327,7;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,14071993405384;-47,8681409051451;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080440;100919;7633;2022;2022/08/17;17;AGOSTO;2022;2022.08;QUARTA;17:48:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;306,68;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,272425363022183;-47,818363836759104;NOITE (VIA ILUMINADA);SECA;SIMPLES;ONIBUS;Rodovias;BOM;NORTE;Entre 80 e 89km/h;1;Até 30 dias
3080306;100919;7464;2022;2022/08/12;12;AGOSTO;2022;2022.08;SEXTA;12:44:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SPA 318/330;1,3;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,121894340040974;-47,78690907724559;LUZ SOLAR;SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;SUL;Entre 80 e 89km/h;1;Até 30 dias
3080296;100919;7360;2022;2022/08/09;9;AGOSTO;2022;2022.08;TERÇA;NAO DISPONIVEL;NAO DISPONIVEL;RIBEIRAO PRETO;Ribeirão Preto;SP 330;316,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,127867273131653;-47,76946293361764;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080244;100919;7286;2022;2022/08/07;7;AGOSTO;2022;2022.08;DOMINGO;08:00:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;312,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,162165762854325;-47,756242075903515;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;ONIBUS;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080310;100919;7458;2022;2022/08/04;4;AGOSTO;2022;2022.08;QUINTA;08:15:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;319,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,108731810153593;-47,783223011921955;LUZ SOLAR;SECA;SIMPLES;NAO DISPONIVEL;Rodovias;BOM;SUL;Entre 40 e 49km/h;1;Até 30 dias
3080186;100919;6983;2022;2022/07/29;29;JULHO;2022;2022.07;SEXTA;20:15:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SPA 318/330;1,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,119390310956533;-47,7860644769705;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080116;100919;6722;2022;2022/07/21;21;JULHO;2022;2022.07;QUINTA;05:30:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;332,4;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,118700815153545;-47,83049482440891;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3080062;100919;6555;2022;2022/07/16;16;JULHO;2022;2022.07;SÁBADO;05:00:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;319,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,102410007712212;-47,787740053492904;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3079537;100919;5352;2022;2022/06/11;11;JUNHO;2022;2022.06;SÁBADO;02:27:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;309,85;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,243284378008465;-47,819917913412525;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078764;100919;5139;2022;2022/06/04;4;JUNHO;2022;2022.06;SÁBADO;07:20:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;328,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,13932664458692;-47,865761435409915;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078611;100919;4521;2022;2022/05/16;16;MAIO;2022;2022.05;SEGUNDA;18:15:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;333,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,11346294531085;-47,82153039069344;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078570;100919;4424;2022;2022/05/14;14;MAIO;2022;2022.05;SÁBADO;03:23:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;310,2;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,18365895184403;-47,7571947105522;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078561;100919;4364;2022;2022/05/11;11;MAIO;2022;2022.05;QUARTA;17:00:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 255;6,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,248038281032358;-47,78749523248874;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078502;100919;3928;2022;2022/04/29;29;ABRIL;2022;2022.04;SEXTA;00:30:00;MADRUGADA;RIBEIRAO PRETO;Ribeirão Preto;SP 330;314,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,141351592988403;-47,761093242719504;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078471;100919;3750;2022;2022/04/23;23;ABRIL;2022;2022.04;SÁBADO;17:38:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;321,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,0929421;-47,7945373;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078855;100919;3165;2022;2022/04/05;5;ABRIL;2022;2022.04;TERÇA;20:25:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;315,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,139654656376184;-47,76188120464157;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078833;100919;3051;2022;2022/04/02;2;ABRIL;2022;2022.04;SÁBADO;17:20:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 291;4,5;ESTADUAL;DER;DR08 - Ribeirão Preto;PUBLICO;-21,214679487463908;-47,91676895626118;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078335;100919;2684;2022;2022/03/23;23;MARÇO;2022;2022.03;QUARTA;07:55:00;MANHA;RIBEIRAO PRETO;Ribeirão Preto;SP 328;335,7;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,102677844203505;-47,80310055227428;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078248;100919;2471;2022;2022/03/17;17;MARÇO;2022;2022.03;QUINTA;12:20:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 255;17,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,337427326753975;-47,83503953381685;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3078097;100919;2091;2022;2022/03/06;6;MARÇO;2022;2022.03;DOMINGO;19:25:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 334;319,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,1110840589999;-47,779839594;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077605;100919;724;2022;2022/01/23;23;JANEIRO;2022;2022.01;DOMINGO;21:30:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;332,8;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,116797197396693;-47,82723483187981;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077685;100919;684;2022;2022/01/22;22;JANEIRO;2022;2022.01;SÁBADO;20:00:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;316,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,131667074488274;-47,76673396857362;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3077564;100919;529;2022;2022/01/16;16;JANEIRO;2022;2022.01;DOMINGO;14:45:00;TARDE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;317,5;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,120268078159178;-47,774921446980386;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;NÃO HÁ;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;2;Até 30 dias
3077458;100919;325;2022;2022/01/12;12;JANEIRO;2022;2022.01;QUARTA;23:17:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 330;307,59;ESTADUAL;CONCESSIONÁRIA-ARTESP;VIAPAULISTA;PUBLICO;-21,14799217;-47,7585724579999;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;CAMINHAO;Rodovias;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;1;Até 30 dias
3083837;100919;1004998274;2023;2023/03/27;27;MARÇO;2023;2023.03;SEGUNDA;23:13:00;NOITE;RIBEIRAO PRETO;Ribeirão Preto;SP 328;333,0;ESTADUAL;CONCESSIONÁRIA-ARTESP;ENTREVIAS;PUBLICO;-21,11583800625556;-47,82560881936973;NOITE (VIA NÃO ILUMINADA);SECA;DUPLA;AUTOMOVEL;Rodovias;BOM;SUL;Mais que 100km/h;1;Até 30 dias
